row_id,row_type,payout_id,gateway,payment_id,value_date,amount
ch_00338,CHARGE,pout_00015,razorpay,pay_00337,2026-08-07,5750.06
fee_00169,FEE,pout_00015,razorpay,pay_00337,2026-08-07,-140.00
ch_00340,CHARGE,pout_00015,razorpay,pay_00339,2026-08-07,6654.08
fee_00170,FEE,pout_00015,razorpay,pay_00339,2026-08-07,-161.70
ch_00342,CHARGE,pout_00015,razorpay,pay_00341,2026-08-07,1947.82
fee_00171,FEE,pout_00015,razorpay,pay_00341,2026-08-07,-48.75
ch_00344,CHARGE,pout_00015,razorpay,pay_00343,2026-08-08,6400.70
fee_00172,FEE,pout_00015,razorpay,pay_00343,2026-08-08,-155.62
ch_00346,CHARGE,pout_00015,razorpay,pay_00345,2026-08-08,1609.98
fee_00173,FEE,pout_00015,razorpay,pay_00345,2026-08-08,-40.64
ch_00348,CHARGE,pout_00015,razorpay,pay_00347,2026-08-09,2065.30
fee_00174,FEE,pout_00015,razorpay,pay_00347,2026-08-09,-51.57
ch_00350,CHARGE,pout_00015,razorpay,pay_00349,2026-08-08,7406.17
fee_00175,FEE,pout_00015,razorpay,pay_00349,2026-08-08,-179.75
ch_00352,CHARGE,pout_00015,razorpay,pay_00351,2026-08-08,3271.28
fee_00176,FEE,pout_00015,razorpay,pay_00351,2026-08-08,-80.51
ch_00354,CHARGE,pout_00015,razorpay,pay_00353,2026-08-07,7397.36
fee_00177,FEE,pout_00015,razorpay,pay_00353,2026-08-07,-179.54
ch_00356,CHARGE,pout_00015,razorpay,pay_00355,2026-08-09,5495.90
fee_00178,FEE,pout_00015,razorpay,pay_00355,2026-08-09,-133.90
ch_00358,CHARGE,pout_00015,razorpay,pay_00357,2026-08-07,3208.49
fee_00179,FEE,pout_00015,razorpay,pay_00357,2026-08-07,-79.00
ch_00360,CHARGE,pout_00015,razorpay,pay_00359,2026-08-07,2535.06
fee_00180,FEE,pout_00015,razorpay,pay_00359,2026-08-07,-62.84
rfnd_00009,REFUND,pout_00015,razorpay,pay_00343,2026-08-09,-6400.70
ch_00362,CHARGE,pout_00016,razorpay,pay_00361,2026-08-15,6195.15
fee_00181,FEE,pout_00016,razorpay,pay_00361,2026-08-15,-150.68
ch_00364,CHARGE,pout_00016,razorpay,pay_00363,2026-08-16,5802.14
fee_00182,FEE,pout_00016,razorpay,pay_00363,2026-08-16,-141.25
ch_00366,CHARGE,pout_00016,razorpay,pay_00365,2026-08-17,3744.82
fee_00183,FEE,pout_00016,razorpay,pay_00365,2026-08-17,-91.88
ch_00368,CHARGE,pout_00016,razorpay,pay_00367,2026-08-17,2529.62
fee_00184,FEE,pout_00016,razorpay,pay_00367,2026-08-17,-62.71
ch_00370,CHARGE,pout_00016,razorpay,pay_00369,2026-08-15,2047.16
fee_00185,FEE,pout_00016,razorpay,pay_00369,2026-08-15,-51.13
ch_00372,CHARGE,pout_00016,razorpay,pay_00371,2026-08-16,443.53
fee_00186,FEE,pout_00016,razorpay,pay_00371,2026-08-16,-12.64
ch_00374,CHARGE,pout_00016,razorpay,pay_00373,2026-08-17,3014.97
fee_00187,FEE,pout_00016,razorpay,pay_00373,2026-08-17,-74.36
ch_00376,CHARGE,pout_00016,razorpay,pay_00375,2026-08-16,8893.24
fee_00188,FEE,pout_00016,razorpay,pay_00375,2026-08-16,-215.44
ch_00378,CHARGE,pout_00016,razorpay,pay_00377,2026-08-15,7599.15
fee_00189,FEE,pout_00016,razorpay,pay_00377,2026-08-15,-184.38
ch_00380,CHARGE,pout_00016,razorpay,pay_00379,2026-08-16,4842.09
fee_00190,FEE,pout_00016,razorpay,pay_00379,2026-08-16,-118.21
ch_00382,CHARGE,pout_00016,razorpay,pay_00381,2026-08-15,4387.79
fee_00191,FEE,pout_00016,razorpay,pay_00381,2026-08-15,-107.31
ch_00384,CHARGE,pout_00016,razorpay,pay_00383,2026-08-17,7230.29
fee_00192,FEE,pout_00016,razorpay,pay_00383,2026-08-17,-175.53
ch_00386,CHARGE,pout_00016,razorpay,pay_00385,2026-08-15,6146.96
fee_00193,FEE,pout_00016,razorpay,pay_00385,2026-08-15,-149.53
ch_00388,CHARGE,pout_00016,razorpay,pay_00387,2026-08-17,8460.74
fee_00194,FEE,pout_00016,razorpay,pay_00387,2026-08-17,-205.06
rfnd_00010,REFUND,pout_00016,razorpay,pay_00365,2026-08-17,-3744.82
ch_00390,CHARGE,pout_00017,razorpay,pay_00389,2026-08-27,3234.43
fee_00195,FEE,pout_00017,razorpay,pay_00389,2026-08-27,-79.63
ch_00392,CHARGE,pout_00017,razorpay,pay_00391,2026-08-28,2313.04
fee_00196,FEE,pout_00017,razorpay,pay_00391,2026-08-28,-57.51
ch_00394,CHARGE,pout_00017,razorpay,pay_00393,2026-08-28,8263.14
fee_00197,FEE,pout_00017,razorpay,pay_00393,2026-08-28,-200.32
ch_00396,CHARGE,pout_00017,razorpay,pay_00395,2026-08-28,6057.20
fee_00198,FEE,pout_00017,razorpay,pay_00395,2026-08-28,-147.37
ch_00398,CHARGE,pout_00017,razorpay,pay_00397,2026-08-29,3808.89
fee_00199,FEE,pout_00017,razorpay,pay_00397,2026-08-29,-93.41
ch_00400,CHARGE,pout_00017,razorpay,pay_00399,2026-08-27,3902.31
fee_00200,FEE,pout_00017,razorpay,pay_00399,2026-08-27,-95.66
ch_00402,CHARGE,pout_00017,razorpay,pay_00401,2026-08-28,8841.92
fee_00201,FEE,pout_00017,razorpay,pay_00401,2026-08-28,-214.21
ch_00404,CHARGE,pout_00017,razorpay,pay_00403,2026-08-27,5845.66
fee_00202,FEE,pout_00017,razorpay,pay_00403,2026-08-27,-142.30
ch_00406,CHARGE,pout_00018,cashfree,pay_00405,2026-08-21,398.85
fee_00203,FEE,pout_00018,cashfree,pay_00405,2026-08-21,-11.38
ch_00408,CHARGE,pout_00018,cashfree,pay_00407,2026-08-22,7113.52
fee_00204,FEE,pout_00018,cashfree,pay_00407,2026-08-22,-152.38
ch_00410,CHARGE,pout_00018,cashfree,pay_00409,2026-08-22,428.18
fee_00205,FEE,pout_00018,cashfree,pay_00409,2026-08-22,-11.99
ch_00412,CHARGE,pout_00018,cashfree,pay_00411,2026-08-22,1295.12
fee_00206,FEE,pout_00018,cashfree,pay_00411,2026-08-22,-30.20
ch_00414,CHARGE,pout_00018,cashfree,pay_00413,2026-08-21,1653.24
fee_00207,FEE,pout_00018,cashfree,pay_00413,2026-08-21,-37.72
ch_00416,CHARGE,pout_00018,cashfree,pay_00415,2026-08-22,2929.77
fee_00208,FEE,pout_00018,cashfree,pay_00415,2026-08-22,-64.53
ch_00418,CHARGE,pout_00018,cashfree,pay_00417,2026-08-22,7001.96
fee_00209,FEE,pout_00018,cashfree,pay_00417,2026-08-22,-150.04
ch_00420,CHARGE,pout_00018,cashfree,pay_00419,2026-08-22,3162.17
fee_00210,FEE,pout_00018,cashfree,pay_00419,2026-08-22,-69.41
ch_00422,CHARGE,pout_00018,cashfree,pay_00421,2026-08-22,6005.25
fee_00211,FEE,pout_00018,cashfree,pay_00421,2026-08-22,-129.11
ch_00424,CHARGE,pout_00018,cashfree,pay_00423,2026-08-22,244.63
fee_00212,FEE,pout_00018,cashfree,pay_00423,2026-08-22,-8.14
rfnd_00011,REFUND,pout_00018,cashfree,pay_00423,2026-08-23,-244.63
ch_00426,CHARGE,pout_00019,cashfree,pay_00425,2026-08-20,2367.69
fee_00213,FEE,pout_00019,cashfree,pay_00425,2026-08-20,-52.72
ch_00428,CHARGE,pout_00019,cashfree,pay_00427,2026-08-19,3503.43
fee_00214,FEE,pout_00019,cashfree,pay_00427,2026-08-19,-76.57
ch_00430,CHARGE,pout_00019,cashfree,pay_00429,2026-08-20,7832.92
fee_00215,FEE,pout_00019,cashfree,pay_00429,2026-08-20,-167.49
ch_00432,CHARGE,pout_00019,cashfree,pay_00431,2026-08-19,1821.45
fee_00216,FEE,pout_00019,cashfree,pay_00431,2026-08-19,-41.25
ch_00434,CHARGE,pout_00019,cashfree,pay_00433,2026-08-19,5769.56
fee_00217,FEE,pout_00019,cashfree,pay_00433,2026-08-19,-124.16
ch_00436,CHARGE,pout_00019,cashfree,pay_00435,2026-08-19,344.41
fee_00218,FEE,pout_00019,cashfree,pay_00435,2026-08-19,-10.23
ch_00438,CHARGE,pout_00019,cashfree,pay_00437,2026-08-19,4846.15
fee_00219,FEE,pout_00019,cashfree,pay_00437,2026-08-19,-104.77
ch_00440,CHARGE,pout_00019,cashfree,pay_00439,2026-08-20,2769.62
fee_00220,FEE,pout_00019,cashfree,pay_00439,2026-08-20,-61.16
ch_00442,CHARGE,pout_00019,cashfree,pay_00441,2026-08-18,8638.08
fee_00221,FEE,pout_00019,cashfree,pay_00441,2026-08-18,-184.40
rfnd_00012,REFUND,pout_00019,cashfree,pay_00431,2026-08-20,-1821.45
rfnd_00013,REFUND,pout_00019,cashfree,pay_00433,2026-08-20,-5769.56
ch_00444,CHARGE,pout_00020,cashfree,pay_00443,2026-08-04,484.17
fee_00222,FEE,pout_00020,cashfree,pay_00443,2026-08-04,-13.17
ch_00446,CHARGE,pout_00020,cashfree,pay_00445,2026-08-05,3475.66
fee_00223,FEE,pout_00020,cashfree,pay_00445,2026-08-05,-75.99
ch_00448,CHARGE,pout_00020,cashfree,pay_00447,2026-08-06,4508.85
fee_00224,FEE,pout_00020,cashfree,pay_00447,2026-08-06,-97.69
ch_00450,CHARGE,pout_00020,cashfree,pay_00449,2026-08-06,5776.10
fee_00225,FEE,pout_00020,cashfree,pay_00449,2026-08-06,-124.30
ch_00452,CHARGE,pout_00020,cashfree,pay_00451,2026-08-05,2657.92
fee_00226,FEE,pout_00020,cashfree,pay_00451,2026-08-05,-58.82
ch_00454,CHARGE,pout_00020,cashfree,pay_00453,2026-08-06,7195.94
fee_00227,FEE,pout_00020,cashfree,pay_00453,2026-08-06,-154.11
ch_00456,CHARGE,pout_00020,cashfree,pay_00455,2026-08-04,3441.07
fee_00228,FEE,pout_00020,cashfree,pay_00455,2026-08-04,-75.26
ch_00458,CHARGE,pout_00020,cashfree,pay_00457,2026-08-06,544.75
fee_00229,FEE,pout_00020,cashfree,pay_00457,2026-08-06,-14.44
ch_00460,CHARGE,pout_00021,razorpay,pay_00459,2026-08-26,4237.43
fee_00230,FEE,pout_00021,razorpay,pay_00459,2026-08-26,-103.70
ch_00462,CHARGE,pout_00021,razorpay,pay_00461,2026-08-25,2101.73
fee_00231,FEE,pout_00021,razorpay,pay_00461,2026-08-25,-52.44
ch_00464,CHARGE,pout_00021,razorpay,pay_00463,2026-08-24,337.98
fee_00232,FEE,pout_00021,razorpay,pay_00463,2026-08-24,-10.11
ch_00466,CHARGE,pout_00021,razorpay,pay_00465,2026-08-25,769.73
fee_00233,FEE,pout_00021,razorpay,pay_00465,2026-08-25,-20.47
ch_00468,CHARGE,pout_00021,razorpay,pay_00467,2026-08-26,8311.11
fee_00234,FEE,pout_00021,razorpay,pay_00467,2026-08-26,-201.47
ch_00470,CHARGE,pout_00021,razorpay,pay_00469,2026-08-25,6381.78
fee_00235,FEE,pout_00021,razorpay,pay_00469,2026-08-25,-155.16
ch_00472,CHARGE,pout_00021,razorpay,pay_00471,2026-08-24,3936.49
fee_00236,FEE,pout_00021,razorpay,pay_00471,2026-08-24,-96.48
ch_00474,CHARGE,pout_00021,razorpay,pay_00473,2026-08-24,7836.42
fee_00237,FEE,pout_00021,razorpay,pay_00473,2026-08-24,-190.07
ch_00476,CHARGE,pout_00022,razorpay,pay_00475,2026-08-05,716.05
fee_00238,FEE,pout_00022,razorpay,pay_00475,2026-08-05,-19.19
ch_00478,CHARGE,pout_00022,razorpay,pay_00477,2026-08-05,5120.04
fee_00239,FEE,pout_00022,razorpay,pay_00477,2026-08-05,-124.88
ch_00480,CHARGE,pout_00022,razorpay,pay_00479,2026-08-04,8254.85
fee_00240,FEE,pout_00022,razorpay,pay_00479,2026-08-04,-200.12
ch_00482,CHARGE,pout_00022,razorpay,pay_00481,2026-08-04,490.17
fee_00241,FEE,pout_00022,razorpay,pay_00481,2026-08-04,-13.76
ch_00484,CHARGE,pout_00022,razorpay,pay_00483,2026-08-05,2737.56
fee_00242,FEE,pout_00022,razorpay,pay_00483,2026-08-05,-67.70
ch_00486,CHARGE,pout_00022,razorpay,pay_00485,2026-08-05,5244.59
fee_00243,FEE,pout_00022,razorpay,pay_00485,2026-08-05,-127.87
ch_00488,CHARGE,pout_00022,razorpay,pay_00487,2026-08-05,7550.79
fee_00244,FEE,pout_00022,razorpay,pay_00487,2026-08-05,-183.22
ch_00490,CHARGE,pout_00022,razorpay,pay_00489,2026-08-03,7418.32
fee_00245,FEE,pout_00022,razorpay,pay_00489,2026-08-03,-180.04
ch_00492,CHARGE,pout_00022,razorpay,pay_00491,2026-08-03,7978.20
fee_00246,FEE,pout_00022,razorpay,pay_00491,2026-08-03,-193.48
rfnd_00014,REFUND,pout_00022,razorpay,pay_00475,2026-08-05,-716.05
ch_00495,CHARGE,,razorpay,pay_00494,2026-08-27,41000.00
fee_00248,FEE,,razorpay,pay_00494,2026-08-27,-986.00
ch_00497,CHARGE,,razorpay,pay_00496,2026-08-27,48400.00
fee_00249,FEE,,razorpay,pay_00496,2026-08-27,-1163.60
ch_00499,CHARGE,,razorpay,pay_00498,2026-08-27,44200.00
fee_00250,FEE,,razorpay,pay_00498,2026-08-27,-1062.80
ch_00501,CHARGE,,razorpay,pay_00500,2026-08-27,45200.00
fee_00251,FEE,,razorpay,pay_00500,2026-08-27,-1086.80
